idx,WC,WPS,Sixltr,Dic,othergram,persconc,ppron,i,we,you,shehe,they,youpl,ipron,prep,auxverb,adverb,conj,negate,quanunit,prepend,specart,tensem,focuspast,focuspresent,focusfuture,progm,particle,modal_pa,general_pa,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP,pos_sent,neg_sent,sentiment,charFreq,wordFreq,semantic_classes,wc_over_semantic_classes,readability,followers,topic,class
0,30,10,6.67,40,20,0,0,0,0,0,0,0,0,0,3.33,3.33,3.33,6.67,0,0,0,0,0,0,0,0,0,6.67,0,6.67,6.67,0,6.67,3.33,10,6.67,3.33,0,0,0,10,0,0,0,0,6.67,0,0,3.33,6.67,0,3.33,0,0,0,0,0,0,0,0,0,6.67,0,0,6.67,0,0,6.67,3.33,3.33,0,3.33,0,3.33,3.33,0,0,3.33,0,0,3.33,0,0,56.67,6.67,6.67,6.67,0,0,0,0,0,0,13.33,23.33,0.47971,0.52029,1,0.00073652,0.00071487,11,2.727272727,0.909574706,842,everythingElse,censored
1,56,14,0,53.57,25,0,0,0,0,0,0,0,0,0,8.93,0,5.36,3.57,3.57,5.36,1.79,0,1.79,0,0,1.79,0,5.36,0,5.36,0,1.79,3.57,1.79,5.36,0,1.79,1.79,0,1.79,7.14,0,0,0,0,7.14,1.79,3.57,0,1.79,0,0,8.93,5.36,1.79,0,0,0,0,0,0,5.36,1.79,0,1.79,0,3.57,10.71,1.79,5.36,5.36,0,10.71,0,0,0,0,3.57,0,0,3.57,0,3.57,35.71,5.36,7.14,3.57,0,0,0,0,10.71,0,3.57,5.36,0.469395,0.530605,1,0.00142626,0.00124591,11,5.090909091,1.69786042,903,everythingElse,censored
2,61,61,0,44.26,14.75,0,0,0,0,0,0,0,0,0,6.56,4.92,6.56,4.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.11,0,8.2,8.2,0,0,0,0,1.64,0,0,0,0,14.75,9.84,6.56,0,0,1.64,0,3.28,0,0,1.64,6.56,0,1.64,0,4.92,14.75,1.64,4.92,8.2,0,0,0,0,0,0,13.11,0,0,0,0,0,0,0,0,0,0,0,26.23,0,3.28,1.64,13.11,0,0,0,0,0,3.28,4.92,0.00812242,0.991878,0,0.00061817,0.00019483,9,6.777777778,2.259530259,938,everythingElse,censored
3,70,7.78,0,58.57,38.57,2.86,2.86,0,2.86,0,0,0,0,0,4.29,2.86,10,1.43,2.86,0,0,0,7.14,0,0,0,7.14,21.43,14.29,14.29,1.43,0,2.86,1.43,7.14,4.29,2.86,0,1.43,2.86,8.57,0,0,0,0,12.86,11.43,0,0,4.29,1.43,1.43,1.43,1.43,0,0,0,0,0,0,0,10,2.86,4.29,0,2.86,2.86,5.71,2.86,1.43,2.86,4.29,1.43,1.43,2.86,0,1.43,8.57,0,0,8.57,0,0,37.14,2.86,8.57,11.43,0,5.71,2.86,0,0,0,2.86,2.86,0.666317,0.333683,2,0.00128165,0.00110553,12,5.833333333,1.945240171,3019,everythingElse,censored
4,64,32,0,67.19,39.06,3.12,3.12,1.56,1.56,0,0,0,0,0,4.69,3.12,15.62,3.12,4.69,0,0,0,3.12,0,0,1.56,1.56,9.38,1.56,9.38,3.12,0,3.12,0,3.12,0,3.12,0,0,0,9.38,0,0,0,0,18.75,3.12,4.69,1.56,1.56,1.56,6.25,1.56,0,1.56,0,0,0,0,0,0,9.38,3.12,4.69,3.12,1.56,0,23.44,6.25,18.75,3.12,12.5,0,0,0,0,0,1.56,0,0,1.56,0,0,25,1.56,12.5,3.12,0,0,0,3.12,0,0,3.12,1.56,0.00460876,0.995391,0,0.00238541,0.00249552,11,5.818181818,1.941020916,879,china,censored
5,71,10.14,0,64.79,29.58,0,0,0,0,0,0,0,0,0,11.27,0,5.63,5.63,0,0,0,0,1.41,0,0,1.41,0,14.08,0,14.08,2.82,0,2.82,0,7.04,2.82,4.23,0,0,0,4.23,0,0,0,0,9.86,2.82,1.41,0,0,0,4.23,9.86,2.82,4.23,2.82,5.63,2.82,1.41,1.41,0,2.82,1.41,1.41,0,0,0,22.54,2.82,16.9,2.82,2.82,1.41,0,0,0,0,1.41,0,0,1.41,0,0,26.76,7.04,11.27,0,0,0,1.41,0,2.82,0,2.82,1.41,0.125204,0.874796,0,0.00244046,0.0033824,11,6.454545455,2.153456105,966,everythingElse,censored
6,64,16,0,54.69,31.25,1.56,0,0,0,0,0,0,0,1.56,1.56,1.56,4.69,1.56,4.69,1.56,1.56,0,3.12,0,3.12,0,0,9.38,0,9.38,1.56,1.56,3.12,3.12,6.25,1.56,4.69,0,0,0,4.69,0,0,0,0,10.94,4.69,0,1.56,1.56,4.69,0,1.56,0,0,0,1.56,0,1.56,0,0,0,0,0,0,0,0,9.38,4.69,4.69,0,1.56,1.56,0,0,0,0,3.12,0,0,0,3.12,3.12,29.69,7.81,14.06,0,0,0,0,0,0,0,3.12,4.69,0.0246972,0.975303,0,0.00206242,0.00237724,11,5.818181818,1.940873826,840,everythingElse,censored
7,64,64,0,59.38,28.12,4.69,0,0,0,0,0,0,0,4.69,6.25,1.56,4.69,1.56,0,0,0,0,4.69,1.56,0,1.56,3.12,10.94,1.56,10.94,1.56,0,3.12,0,6.25,3.12,3.12,1.56,0,1.56,4.69,0,1.56,0,0,14.06,4.69,1.56,6.25,1.56,3.12,0,1.56,1.56,0,0,0,0,0,0,0,6.25,0,3.12,4.69,0,1.56,12.5,4.69,4.69,4.69,4.69,1.56,0,0,1.56,0,4.69,0,0,3.12,1.56,1.56,25,0,18.75,1.56,0,0,0,0,0,0,3.12,1.56,0.0391144,0.960886,0,0.00226858,0.00259241,11,5.818181818,1.941014269,769,stability,censored
8,72,12,0,73.61,37.5,5.56,4.17,0,4.17,0,0,0,0,1.39,2.78,2.78,9.72,5.56,1.39,0,1.39,0,8.33,0,0,0,8.33,18.06,6.94,18.06,5.56,9.72,2.78,0,4.17,1.39,2.78,0,1.39,0,18.06,0,0,0,0,27.78,9.72,1.39,1.39,8.33,1.39,4.17,1.39,0,1.39,0,0,0,0,0,0,6.94,4.17,0,1.39,0,1.39,9.72,6.94,1.39,1.39,1.39,0,0,0,0,0,11.11,0,0,11.11,0,0,22.22,6.94,11.11,0,0,0,0,0,0,0,2.78,1.39,0.0171912,0.982809,0,0.00215923,0.00244613,11,6.545454545,2.183353302,11688,boxilai,censored
9,59,29.5,0,69.49,42.37,10.17,3.39,3.39,0,0,0,0,0,6.78,8.47,10.17,1.69,6.78,5.08,1.69,0,0,0,0,0,0,0,3.39,0,3.39,0,0,3.39,0,5.08,1.69,1.69,0,1.69,0,22.03,0,0,0,0,13.56,3.39,0,10.17,6.78,0,3.39,3.39,0,3.39,0,0,0,0,0,0,13.56,1.69,1.69,10.17,0,0,1.69,1.69,0,0,3.39,0,0,0,0,0,10.17,0,0,3.39,6.78,1.69,23.73,1.69,6.78,3.39,5.08,0,1.69,0,0,0,3.39,1.69,0.024828,0.975172,0,0.00205163,0.0014568,11,5.363636364,1.789048265,934,democracy,censored
10,64,6.4,0,60.94,25,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56,3.12,0,1.56,0,1.56,0,1.56,0,4.69,1.56,0,3.12,0,25,0,0,25,0,0,0,0,0,0,0,4.69,1.56,0,3.12,0,20.31,0,1.56,18.75,0,0,1.56,0,0,1.56,17.19,1.56,3.12,3.12,0,0,1.56,0,0,1.56,0,0,43.75,12.5,12.5,12.5,0,1.56,0,0,0,0,3.12,1.56,0.0231886,0.976811,0,0.00076975,0.00028813,11,5.818181818,1.939746566,3199,everythingElse,censored
11,66,16.5,0,68.18,42.42,9.09,1.52,0,0,1.52,0,0,0,7.58,1.52,7.58,12.12,9.09,3.03,0,1.52,0,4.55,0,3.03,1.52,0,6.06,1.52,4.55,1.52,0,3.03,1.52,6.06,0,6.06,0,3.03,0,12.12,0,0,0,0,21.21,4.55,1.52,10.61,6.06,1.52,3.03,3.03,3.03,0,0,0,0,0,0,0,9.09,0,1.52,4.55,0,3.03,4.55,1.52,1.52,3.03,6.06,0,0,0,0,1.52,3.03,0,0,3.03,0,0,22.73,4.55,12.12,0,0,1.52,0,0,0,0,3.03,1.52,0.031361,0.968639,0,0.00167648,0.00139622,11,6,2.001024233,858,everythingElse,censored
12,64,16,0,56.25,25,3.12,0,0,0,0,0,0,0,3.12,3.12,1.56,4.69,4.69,1.56,0,0,0,3.12,0,0,1.56,1.56,9.38,1.56,9.38,4.69,0,3.12,3.12,10.94,6.25,6.25,1.56,0,1.56,17.19,0,0,9.38,0,15.62,7.81,1.56,1.56,3.12,3.12,4.69,1.56,0,1.56,0,3.12,0,0,3.12,0,10.94,1.56,4.69,4.69,0,1.56,4.69,0,4.69,0,1.56,0,0,0,0,0,7.81,3.12,0,3.12,1.56,0,18.75,4.69,3.12,1.56,1.56,0,1.56,0,0,0,3.12,3.12,0.0178702,0.98213,0,0.00186041,0.0023102,11,5.818181818,1.940784143,791,democracy,censored
13,66,33,0,54.55,36.36,0,0,0,0,0,0,0,0,0,1.52,0,15.15,4.55,1.52,4.55,0,1.52,6.06,1.52,1.52,0,3.03,4.55,3.03,4.55,0,0,22.73,0,3.03,1.52,1.52,0,0,0,0,0,0,0,0,6.06,3.03,0,0,1.52,0,1.52,0,0,0,0,1.52,0,1.52,0,0,7.58,0,4.55,3.03,1.52,0,6.06,0,1.52,4.55,6.06,0,3.03,4.55,0,0,6.06,0,0,3.03,0,3.03,16.67,1.52,9.09,1.52,0,0,0,0,0,0,3.03,1.52,0.686284,0.313717,2,0.00108382,0.00089257,9,7.333333333,2.445103241,3016,social,censored
14,56,18.67,0,51.79,30.36,3.57,1.79,0,1.79,0,0,0,0,1.79,3.57,3.57,5.36,3.57,1.79,0,0,0,0,0,0,0,0,5.36,0,5.36,3.57,0,3.57,5.36,10.71,3.57,7.14,0,1.79,1.79,1.79,0,0,0,0,16.07,3.57,1.79,3.57,7.14,1.79,1.79,1.79,0,0,0,0,0,0,0,0,7.14,1.79,1.79,1.79,1.79,1.79,10.71,0,7.14,3.57,5.36,0,0,1.79,0,0,3.57,0,0,3.57,0,0,26.79,3.57,16.07,1.79,0,0,0,0,0,0,3.57,1.79,0.124564,0.875436,0,0.00188218,0.00172973,10,5.6,1.867870637,5588,china,censored
15,55,27.5,0,45.45,23.64,3.64,1.82,1.82,0,0,0,0,0,1.82,9.09,0,7.27,0,0,0,1.82,0,0,0,0,0,0,3.64,0,3.64,1.82,0,3.64,0,1.82,0,1.82,0,0,0,9.09,0,0,0,0,3.64,0,0,0,0,1.82,1.82,0,0,0,0,0,0,0,0,0,12.73,1.82,5.45,7.27,0,1.82,9.09,1.82,7.27,1.82,7.27,0,0,1.82,1.82,0,1.82,0,0,1.82,0,0,41.82,1.82,27.27,1.82,1.82,0,0,0,3.64,0,3.64,1.82,0.80057,0.19943,2,0.00125612,0.00109951,11,5,1.667451877,11689,democracy,censored
16,60,8.57,0,60,40,8.33,6.67,3.33,0,3.33,0,0,1.67,1.67,5,3.33,8.33,3.33,3.33,0,3.33,0,8.33,3.33,0,0,6.67,10,8.33,6.67,1.67,1.67,3.33,3.33,3.33,0,3.33,0,0,0,5,0,0,0,0,11.67,6.67,0,3.33,1.67,1.67,1.67,3.33,1.67,1.67,0,3.33,1.67,1.67,0,0,8.33,3.33,0,3.33,0,1.67,3.33,0,0,3.33,1.67,0,0,10,0,1.67,5,0,0,5,0,0,31.67,1.67,13.33,0,0,6.67,1.67,0,0,0,6.67,1.67,0.0218494,0.978151,0,0.00180633,0.00130891,12,5,1.66770508,146936,everythingElse,censored
17,80,26.67,0,45,26.25,13.75,0,0,0,0,0,0,0,13.75,2.5,0,1.25,1.25,0,5,1.25,1.25,1.25,1.25,0,0,1.25,0,0,0,1.25,0,25,1.25,2.5,0,1.25,0,1.25,0,15,0,0,1.25,0,2.5,1.25,0,0,1.25,0,0,1.25,0,0,0,2.5,0,0,1.25,1.25,3.75,0,0,3.75,0,0,12.5,3.75,8.75,1.25,2.5,0,0,0,0,1.25,1.25,0,1.25,0,0,0,31.25,2.5,12.5,2.5,5,0,0,0,0,0,7.5,1.25,0.0598199,0.94018,0,0.00080056,0.00029875,11,7.272727273,2.424608861,9078239,everythingElse,censored
18,55,18.33,0,40,29.09,3.64,0,0,0,0,0,0,0,3.64,1.82,1.82,5.45,1.82,3.64,0,0,0,0,0,0,0,0,0,0,0,0,0,25.45,1.82,5.45,3.64,1.82,0,0,0,3.64,0,0,0,0,9.09,0,3.64,0,1.82,1.82,3.64,1.82,0,0,1.82,1.82,0,1.82,0,0,3.64,0,1.82,0,0,1.82,3.64,0,0,1.82,1.82,0,0,0,0,0,0,0,0,0,0,0,49.09,1.82,27.27,3.64,0,1.82,0,1.82,3.64,0,7.27,1.82,0.204727,0.795273,0,0.00101711,0.00041967,9,6.111111111,2.037515964,268392,china,censored
19,58,7.25,0,63.79,48.28,12.07,8.62,0,1.72,5.17,0,1.72,0,3.45,10.34,1.72,6.9,6.9,1.72,0,0,1.72,5.17,3.45,0,1.72,0,10.34,3.45,6.9,3.45,1.72,5.17,1.72,5.17,1.72,3.45,0,0,0,10.34,0,0,0,0,13.79,0,0,3.45,3.45,1.72,6.9,1.72,0,1.72,0,0,0,0,0,0,1.72,0,0,0,0,1.72,13.79,0,3.45,10.34,1.72,0,0,0,1.72,1.72,0,0,0,0,0,0,37.93,10.34,17.24,0,0,0,1.72,0,0,0,3.45,5.17,0.436189,0.563811,0,0.00149917,0.00138031,11,5.272727273,1.758535584,1194,everythingElse,censored
20,15,15,0,53.33,13.33,0,0,0,0,0,0,0,0,0,0,0,6.67,0,0,6.67,0,0,6.67,6.67,0,0,6.67,0,0,0,0,0,26.67,0,6.67,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,0,0,0,6.67,6.67,0,0,0,0,6.67,13.33,0,13.33,0,13.33,0,0,0,6.67,6.67,6.67,0,6.67,0,0,0,40,6.67,13.33,0,0,0,0,0,0,0,13.33,6.67,0.226845,0.773155,0,0.00053067,0.00015224,9,1.666666667,0.555783192,9078239,everythingElse,censored
21,66,22,0,45.45,24.24,0,0,0,0,0,0,0,0,0,9.09,1.52,3.03,3.03,1.52,0,1.52,1.52,0,0,0,0,0,7.58,0,7.58,4.55,0,4.55,3.03,6.06,3.03,1.52,0,0,0,3.03,1.52,0,1.52,0,9.09,0,0,1.52,0,1.52,3.03,4.55,1.52,1.52,1.52,6.06,3.03,1.52,1.52,0,4.55,0,1.52,3.03,0,1.52,13.64,4.55,10.61,0,0,0,0,0,0,0,4.55,0,1.52,3.03,0,0,24.24,4.55,12.12,1.52,0,0,0,3.03,0,0,3.03,0,0.348047,0.651953,0,0.00195947,0.00245766,10,6.6,2.201472377,1844,everythingElse,censored
22,70,17.5,0,65.71,44.29,7.14,2.86,0,0,0,2.86,0,0,4.29,1.43,5.71,11.43,8.57,2.86,4.29,0,0,2.86,0,1.43,0,1.43,8.57,1.43,8.57,7.14,0,1.43,2.86,4.29,0,2.86,0,0,0,7.14,0,1.43,4.29,0,20,2.86,2.86,7.14,4.29,0,7.14,2.86,1.43,0,1.43,1.43,0,1.43,0,0,4.29,0,2.86,1.43,2.86,0,7.14,5.71,0,1.43,5.71,0,1.43,0,0,0,5.71,0,0,5.71,0,1.43,34.29,2.86,15.71,2.86,0,1.43,0,2.86,5.71,0,0,2.86,0.0580361,0.941964,0,0.00198991,0.00213487,11,6.363636364,2.122587048,8910,everythingElse,censored
23,69,17.25,0,78.26,43.48,8.7,7.25,0,0,1.45,5.8,0,0,1.45,5.8,1.45,2.9,15.94,0,0,0,0,4.35,0,0,2.9,1.45,8.7,1.45,8.7,0,0,0,2.9,5.8,4.35,1.45,0,0,0,13.04,1.45,0,7.25,1.45,18.84,5.8,10.14,1.45,1.45,2.9,0,4.35,0,2.9,0,7.25,0,7.25,0,0,10.14,1.45,4.35,5.8,1.45,0,5.8,0,4.35,1.45,8.7,0,0,0,0,2.9,7.25,0,0,2.9,0,4.35,33.33,8.7,10.14,2.9,4.35,1.45,0,2.9,0,0,0,2.9,0.58681,0.41319,2,0.00204439,0.00231314,11,6.272727273,2.092361601,8917,everythingElse,censored
24,71,17.75,0,56.34,35.21,5.63,2.82,0,0,1.41,0,1.41,0,2.82,5.63,4.23,11.27,2.82,2.82,0,0,0,1.41,1.41,0,0,0,8.45,0,8.45,1.41,0,0,0,5.63,2.82,2.82,1.41,0,0,11.27,2.82,1.41,0,0,16.9,5.63,2.82,2.82,5.63,0,4.23,1.41,1.41,0,0,0,0,0,0,0,7.04,1.41,0,2.82,0,2.82,9.86,1.41,7.04,1.41,0,1.41,1.41,0,0,0,7.04,0,1.41,5.63,0,0,23.94,4.23,11.27,2.82,0,0,0,2.82,0,0,0,2.82,0.164382,0.835618,0,0.00267825,0.00300634,11,6.454545455,2.153410015,9183,everythingElse,censored
25,69,17.25,0,68.12,37.68,5.8,4.35,0,0,0,2.9,1.45,0,1.45,5.8,1.45,4.35,8.7,4.35,0,2.9,1.45,2.9,0,0,1.45,0,8.7,0,8.7,1.45,1.45,0,0,8.7,4.35,4.35,0,1.45,1.45,13.04,0,0,1.45,1.45,14.49,4.35,2.9,1.45,0,0,5.8,1.45,1.45,0,0,5.8,0,5.8,0,0,7.25,0,2.9,4.35,0,1.45,11.59,0,7.25,5.8,1.45,0,0,0,0,1.45,4.35,0,0,4.35,0,0,26.09,2.9,10.14,2.9,0,1.45,0,2.9,2.9,0,0,2.9,0.0495932,0.950407,0,0.00194342,0.00211783,11,6.272727273,2.092262841,9164,everythingElse,censored
26,14,7,0,71.43,57.14,0,0,0,0,0,0,0,0,0,0,7.14,14.29,21.43,14.29,0,0,0,0,0,0,0,0,21.43,14.29,7.14,7.14,7.14,7.14,0,14.29,7.14,7.14,0,7.14,0,0,0,0,0,0,14.29,0,7.14,7.14,14.29,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,7.14,0,0,7.14,7.14,0,0,0,0,0,0,0,0,14.29,0,0,14.29,7.14,0,35.71,21.43,7.14,0,0,0,0,0,0,0,0,7.14,0.143566,0.856434,0,0.00097682,0.0004792,7,2,0.667152007,6767,everythingElse,censored
27,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,150,0.705854,0.294146,2,1.15E-05,2.10E-06,1,2,0.6666712,65369,everythingElse,censored
28,8,8,0,75,25,12.5,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,12.5,0,0,12.5,0,12.5,0,0,0,0,0,12.5,0,12.5,0,0,12.5,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,12.5,0,0,0,0,50,12.5,25,0,0,0,0,0,0,0,0,12.5,0.177366,0.822634,0,0.00209093,0.00308343,7,1.142857143,0.382677168,4574,everythingElse,censored
29,89,29.67,0,75.28,58.43,4.49,2.25,0,0,2.25,0,0,0,2.25,0,0,16.85,13.48,0,3.37,0,0,28.09,0,2.25,0,25.84,31.46,28.09,29.21,0,0,1.12,0,6.74,1.12,5.62,0,0,0,5.62,0,0,0,0,29.21,25.84,1.12,0,0,2.25,0,1.12,0,0,1.12,3.37,3.37,0,0,0,4.49,0,1.12,4.49,0,0,8.99,5.62,1.12,2.25,3.37,0,1.12,0,0,3.37,42.7,0,4.49,25.84,0,12.36,32.58,2.25,29.21,0,0,0,1.12,0,0,0,0,0,0.383529,0.616471,0,0.00192364,0.00230853,11,8.090909091,2.69838042,12772,everythingElse,censored
30,65,65,0,36.92,15.38,0,0,0,0,0,0,0,0,0,3.08,4.62,3.08,3.08,1.54,1.54,0,0,3.08,1.54,1.54,0,1.54,0,0,0,1.54,0,12.31,1.54,3.08,0,3.08,1.54,0,0,6.15,0,0,3.08,0,7.69,1.54,0,4.62,1.54,3.08,0,0,0,0,0,1.54,0,0,0,0,9.23,0,3.08,4.62,0,1.54,6.15,1.54,3.08,1.54,7.69,0,0,1.54,0,0,3.08,0,0,3.08,0,0,15.38,1.54,0,1.54,9.23,0,0,0,0,0,0,3.08,0.128709,0.871291,0,0.00087837,0.0003951,10,6.5,2.167091157,1768,china,censored
31,8,4,0,50,25,12.5,12.5,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,12.5,0,0,12.5,0,0,0,0,0,0,0,25,0,0,0,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,12.5,12.5,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,37.5,0,12.5,0,0,0,25,0,0,0,0,0,0.404249,0.595751,0,0.00186843,0.00301636,8,1,0.334961597,304,everythingElse,censored
32,68,68,0,61.76,39.71,7.35,5.88,2.94,0,2.94,0,0,1.47,1.47,5.88,2.94,5.88,8.82,0,2.94,5.88,1.47,8.82,1.47,1.47,1.47,4.41,8.82,4.41,8.82,2.94,0,1.47,0,0,0,0,0,0,0,8.82,2.94,1.47,1.47,1.47,11.76,5.88,1.47,2.94,4.41,0,0,1.47,1.47,0,0,1.47,1.47,0,0,0,2.94,1.47,1.47,0,0,0,10.29,2.94,2.94,4.41,2.94,0,0,5.88,0,0,5.88,1.47,0,4.41,0,0,17.65,1.47,16.18,0,0,0,0,0,0,0,0,0,0.339203,0.660797,0,0.00215925,0.00190456,11,6.181818182,2.061960664,4034,everythingElse,censored
33,64,12.8,0,70.31,31.25,3.12,0,0,0,0,0,0,0,3.12,4.69,6.25,3.12,4.69,1.56,3.12,4.69,3.12,0,0,0,0,0,7.81,0,7.81,1.56,0,7.81,0,7.81,0,7.81,0,0,0,9.38,3.12,0,0,0,14.06,6.25,6.25,4.69,0,3.12,0,1.56,1.56,0,0,1.56,0,1.56,0,0,26.56,1.56,3.12,23.44,0,1.56,7.81,3.12,3.12,3.12,10.94,1.56,1.56,0,0,0,1.56,0,0,1.56,0,0,25,7.81,9.38,0,4.69,0,0,0,3.12,0,0,0,0.0151442,0.984856,0,0.00171838,0.00197462,11,5.818181818,1.940624939,1046,everythingElse,censored
34,65,10.83,0,56.92,24.62,0,0,0,0,0,0,0,0,0,6.15,1.54,9.23,6.15,10.77,0,0,0,0,0,0,0,0,1.54,0,1.54,0,0,6.15,1.54,6.15,0,6.15,0,0,0,13.85,4.62,0,0,0,16.92,6.15,1.54,1.54,0,6.15,4.62,1.54,1.54,0,0,0,0,0,0,0,21.54,3.08,0,15.38,0,3.08,4.62,0,1.54,3.08,6.15,1.54,1.54,0,0,0,0,0,0,0,0,0,30.77,9.23,13.85,0,4.62,0,0,0,3.08,0,0,0,0.013193,0.986807,0,0.0010534,0.00048346,11,5.909090909,1.970209256,978,everythingElse,censored
35,69,17.25,0,56.52,28.99,2.9,1.45,1.45,0,0,0,0,0,1.45,8.7,1.45,2.9,2.9,2.9,2.9,1.45,1.45,1.45,0,0,0,1.45,7.25,1.45,7.25,1.45,0,5.8,1.45,7.25,1.45,5.8,0,1.45,0,7.25,0,0,0,0,8.7,4.35,0,0,0,1.45,2.9,4.35,1.45,1.45,0,2.9,1.45,0,0,1.45,11.59,0,0,10.14,0,2.9,13.04,4.35,7.25,1.45,7.25,2.9,0,0,0,0,4.35,1.45,0,2.9,0,0,18.84,5.8,10.14,2.9,0,0,0,0,0,0,0,0,0.0140546,0.985945,0,0.00194695,0.00178935,11,6.272727273,2.092154524,27261,china,censored
36,89,29.67,0,55.06,40.45,8.99,8.99,0,0,0,8.99,0,0,0,3.37,0,0,4.49,0,15.73,0,0,0,0,0,0,0,10.11,0,10.11,0,0,20.22,0,1.12,0,1.12,0,0,0,15.73,4.49,0,1.12,8.99,0,0,0,0,0,0,0,0,0,0,0,2.25,1.12,0,1.12,0,3.37,0,1.12,2.25,0,0,3.37,1.12,1.12,1.12,2.25,0,0,0,0,0,1.12,0,0,1.12,0,0,17.98,3.37,10.11,0,4.49,0,0,0,0,0,0,0,0.129773,0.870227,0,0.00186093,0.00272966,10,8.9,2.968196863,176109,everythingElse,censored
37,56,56,0,39.29,19.64,0,0,0,0,0,0,0,0,0,5.36,0,5.36,0,5.36,7.14,0,0,5.36,0,0,5.36,0,3.57,0,3.57,0,0,7.14,0,7.14,7.14,0,0,0,0,3.57,0,3.57,0,0,1.79,0,0,0,0,0,0,1.79,0,0,1.79,1.79,1.79,0,0,0,5.36,1.79,1.79,3.57,0,0,10.71,1.79,1.79,7.14,3.57,0,0,0,3.57,0,0,0,0,0,0,0,35.71,1.79,19.64,0,3.57,0,0,0,10.71,0,0,0,0.120914,0.879086,0,0.0008051,0.00060529,11,5.090909091,1.697439827,90160,dalai,censored
38,63,9,0,44.44,22.22,1.59,1.59,0,0,0,1.59,0,0,0,3.17,0,1.59,0,0,7.94,0,0,3.17,0,0,1.59,1.59,6.35,1.59,6.35,3.17,0,17.46,0,3.17,3.17,0,0,0,0,4.76,0,1.59,0,1.59,4.76,4.76,0,0,0,3.17,0,0,0,0,0,0,0,0,0,0,11.11,1.59,6.35,4.76,0,0,11.11,0,1.59,9.52,3.17,0,0,0,0,0,1.59,0,0,1.59,0,0,28.57,7.94,11.11,0,0,3.17,0,0,0,0,3.17,3.17,0.688496,0.311504,2,0.00110583,0.0010681,11,5.727272727,1.909815552,37,everythingElse,censored
39,37,18.5,0,59.46,29.73,0,0,0,0,0,0,0,0,0,5.41,0,0,2.7,2.7,2.7,10.81,0,2.7,0,2.7,0,0,5.41,0,5.41,0,0,5.41,0,8.11,2.7,5.41,2.7,2.7,0,0,0,0,0,0,13.51,5.41,2.7,0,2.7,5.41,2.7,0,0,0,0,0,0,0,0,0,13.51,0,8.11,13.51,2.7,0,8.11,2.7,5.41,0,2.7,2.7,0,0,0,2.7,2.7,0,0,2.7,0,0,37.84,2.7,10.81,2.7,0,0,0,0,13.51,2.7,5.41,0,0.931819,0.0681812,2,0.00146673,0.00157837,9,4.111111111,1.371385404,5588,everythingElse,censored
40,39,39,0,56.41,33.33,7.69,7.69,2.56,2.56,2.56,0,0,0,0,0,0,7.69,2.56,0,0,2.56,0,7.69,0,0,2.56,5.13,12.82,7.69,10.26,2.56,0,5.13,0,2.56,0,2.56,0,0,2.56,7.69,0,0,0,0,5.13,5.13,0,0,0,0,0,2.56,0,0,0,5.13,0,2.56,2.56,0,2.56,2.56,0,0,0,0,10.26,5.13,0,7.69,0,0,0,0,0,2.56,15.38,0,2.56,10.26,0,2.56,0,0,0,0,0,0,0,0,0,0,0,0,0.235048,0.764952,0,0.00236044,0.00257034,10,3.9,1.301643593,1170,everythingElse,censored
